"week_start","lugar","source","total_tested","inf_a_pos","inf_b_pos","vsr_pos","ns1_pos","igm_pos","igg_pos","month","denom","total_tested_roll","inf_a_pos_roll","inf_b_pos_roll","vsr_pos_roll","ns1_pos_roll","igm_pos_roll","igg_pos_roll","denom_roll","inf_a_pos_rate","inf_b_pos_rate","vsr_pos_rate","ns1_pos_rate","igm_pos_rate","igg_pos_rate","inf_a_pos_inc","inf_b_pos_inc","vsr_pos_inc","ns1_pos_inc","igm_pos_inc","igg_pos_inc","inf_a_pos_rate_roll","inf_b_pos_rate_roll","vsr_pos_rate_roll","ns1_pos_rate_roll","igm_pos_rate_roll","igg_pos_rate_roll","inf_a_pos_inc_roll","inf_b_pos_inc_roll","vsr_pos_inc_roll","ns1_pos_inc_roll","igm_pos_inc_roll","igg_pos_inc_roll"
2025-09-07,"overall","Resp",4,0,0,0,NA,NA,NA,9,8000,20,0,0,0,NA,NA,NA,24000,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
2025-09-14,"overall","Resp",10,0,0,0,NA,NA,NA,9,8000,33,0,0,0,NA,NA,NA,24000,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
2025-09-21,"overall","Resp",19,0,0,0,NA,NA,NA,9,8000,43,0,0,0,NA,NA,NA,24000,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
2025-09-28,"overall","Resp",14,0,0,0,NA,NA,NA,9,8000,56,1,0,0,NA,NA,NA,23000,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0.0178571428571429,0,0,NA,NA,NA,4.34782608695652e-05,0,0,NA,NA,NA
2025-10-05,"overall","Resp",23,1,0,0,NA,NA,NA,10,7000,56,1,0,1,NA,NA,NA,22000,0.0434782608695652,0,0,NA,NA,NA,0.000142857142857143,0,0,NA,NA,NA,0.0178571428571429,0,0.0178571428571429,NA,NA,NA,4.54545454545455e-05,0,4.54545454545455e-05,NA,NA,NA
2025-10-12,"overall","Resp",19,0,0,1,NA,NA,NA,10,7000,52,4,0,3,NA,NA,NA,21000,0,0,0.0526315789473684,NA,NA,NA,0,0,0.000142857142857143,NA,NA,NA,0.0769230769230769,0,0.0576923076923077,NA,NA,NA,0.00019047619047619,0,0.000142857142857143,NA,NA,NA
2025-10-19,"overall","Resp",10,3,0,2,NA,NA,NA,10,7000,50,4,0,4,NA,NA,NA,21000,0.3,0,0.2,NA,NA,NA,0.000428571428571429,0,0.000285714285714286,NA,NA,NA,0.08,0,0.08,NA,NA,NA,0.00019047619047619,0,0.00019047619047619,NA,NA,NA
2025-10-26,"overall","Resp",21,1,0,1,NA,NA,NA,10,7000,49,5,0,3,NA,NA,NA,23000,0.0476190476190476,0,0.0476190476190476,NA,NA,NA,0.000142857142857143,0,0.000142857142857143,NA,NA,NA,0.102040816326531,0,0.0612244897959184,NA,NA,NA,0.000217391304347826,0,0.000130434782608696,NA,NA,NA
2025-11-02,"overall","Resp",18,1,0,0,NA,NA,NA,11,9000,53,3,0,5,NA,NA,NA,25000,0.0555555555555556,0,0,NA,NA,NA,0.000111111111111111,0,0,NA,NA,NA,0.0566037735849057,0,0.0943396226415094,NA,NA,NA,0.00012,0,2e-04,NA,NA,NA
2025-11-09,"overall","Resp",14,1,0,4,NA,NA,NA,11,9000,41,4,0,6,NA,NA,NA,27000,0.0714285714285714,0,0.285714285714286,NA,NA,NA,0.000111111111111111,0,0.000444444444444444,NA,NA,NA,0.0975609756097561,0,0.146341463414634,NA,NA,NA,0.000148148148148148,0,0.000222222222222222,NA,NA,NA
2025-11-16,"overall","Resp",9,2,0,2,NA,NA,NA,11,9000,41,8,0,8,NA,NA,NA,27000,0.222222222222222,0,0.222222222222222,NA,NA,NA,0.000222222222222222,0,0.000222222222222222,NA,NA,NA,0.195121951219512,0,0.195121951219512,NA,NA,NA,0.000296296296296296,0,0.000296296296296296,NA,NA,NA
2025-11-23,"overall","Resp",18,5,0,2,NA,NA,NA,11,9000,46,11,0,6,NA,NA,NA,27000,0.277777777777778,0,0.111111111111111,NA,NA,NA,0.000555555555555556,0,0.000222222222222222,NA,NA,NA,0.239130434782609,0,0.130434782608696,NA,NA,NA,0.000407407407407407,0,0.000222222222222222,NA,NA,NA
2025-11-30,"overall","Resp",19,4,0,2,NA,NA,NA,11,9000,54,9,0,7,NA,NA,NA,27000,0.210526315789474,0,0.105263157894737,NA,NA,NA,0.000444444444444444,0,0.000222222222222222,NA,NA,NA,0.166666666666667,0,0.12962962962963,NA,NA,NA,0.000333333333333333,0,0.000259259259259259,NA,NA,NA
2025-12-07,"overall","Resp",17,0,0,3,NA,NA,NA,12,9000,54,7,0,7,NA,NA,NA,27000,0,0,0.176470588235294,NA,NA,NA,0,0,0.000333333333333333,NA,NA,NA,0.12962962962963,0,0.12962962962963,NA,NA,NA,0.000259259259259259,0,0.000259259259259259,NA,NA,NA
2025-12-14,"overall","Resp",18,3,0,2,NA,NA,NA,12,9000,48,5,0,5,NA,NA,NA,27000,0.166666666666667,0,0.111111111111111,NA,NA,NA,0.000333333333333333,0,0.000222222222222222,NA,NA,NA,0.104166666666667,0,0.104166666666667,NA,NA,NA,0.000185185185185185,0,0.000185185185185185,NA,NA,NA
2025-12-21,"overall","Resp",13,2,0,0,NA,NA,NA,12,9000,45,10,0,3,NA,NA,NA,27000,0.153846153846154,0,0,NA,NA,NA,0.000222222222222222,0,0,NA,NA,NA,0.222222222222222,0,0.0666666666666667,NA,NA,NA,0.00037037037037037,0,0.000111111111111111,NA,NA,NA
2025-12-28,"overall","Resp",14,5,0,1,NA,NA,NA,12,9000,47,12,0,1,NA,NA,NA,27000,0.357142857142857,0,0.0714285714285714,NA,NA,NA,0.000555555555555556,0,0.000111111111111111,NA,NA,NA,0.25531914893617,0,0.0212765957446809,NA,NA,NA,0.000444444444444444,0,3.7037037037037e-05,NA,NA,NA
2026-01-04,"overall","Resp",20,5,0,0,NA,NA,NA,1,9000,53,12,1,2,NA,NA,NA,27000,0.25,0,0,NA,NA,NA,0.000555555555555556,0,0,NA,NA,NA,0.226415094339623,0.0188679245283019,0.0377358490566038,NA,NA,NA,0.000444444444444444,3.7037037037037e-05,7.40740740740741e-05,NA,NA,NA
2026-01-11,"overall","Resp",19,2,1,1,NA,NA,NA,1,9000,51,9,1,1,NA,NA,NA,27000,0.105263157894737,0.0526315789473684,0.0526315789473684,NA,NA,NA,0.000222222222222222,0.000111111111111111,0.000111111111111111,NA,NA,NA,0.176470588235294,0.0196078431372549,0.0196078431372549,NA,NA,NA,0.000333333333333333,3.7037037037037e-05,3.7037037037037e-05,NA,NA,NA
2026-01-18,"overall","Resp",12,2,0,0,NA,NA,NA,1,9000,49,5,1,1,NA,NA,NA,27000,0.166666666666667,0,0,NA,NA,NA,0.000222222222222222,0,0,NA,NA,NA,0.102040816326531,0.0204081632653061,0.0204081632653061,NA,NA,NA,0.000185185185185185,3.7037037037037e-05,3.7037037037037e-05,NA,NA,NA
2026-01-25,"overall","Resp",18,1,0,0,NA,NA,NA,1,9000,42,5,0,0,NA,NA,NA,27000,0.0555555555555556,0,0,NA,NA,NA,0.000111111111111111,0,0,NA,NA,NA,0.119047619047619,0,0,NA,NA,NA,0.000185185185185185,0,0,NA,NA,NA
2026-02-01,"overall","Resp",12,2,0,0,NA,NA,NA,2,9000,48,4,0,0,NA,NA,NA,27000,0.166666666666667,0,0,NA,NA,NA,0.000222222222222222,0,0,NA,NA,NA,0.0833333333333333,0,0,NA,NA,NA,0.000148148148148148,0,0,NA,NA,NA
2026-02-08,"overall","Resp",18,1,0,0,NA,NA,NA,2,9000,48,5,0,0,NA,NA,NA,27000,0.0555555555555556,0,0,NA,NA,NA,0.000111111111111111,0,0,NA,NA,NA,0.104166666666667,0,0,NA,NA,NA,0.000185185185185185,0,0,NA,NA,NA
2026-02-15,"overall","Resp",18,2,0,0,NA,NA,NA,2,9000,59,8,0,0,NA,NA,NA,27000,0.111111111111111,0,0,NA,NA,NA,0.000222222222222222,0,0,NA,NA,NA,0.135593220338983,0,0,NA,NA,NA,0.000296296296296296,0,0,NA,NA,NA
2026-02-22,"overall","Resp",23,5,0,0,NA,NA,NA,2,9000,57,9,0,0,NA,NA,NA,27000,0.217391304347826,0,0,NA,NA,NA,0.000555555555555556,0,0,NA,NA,NA,0.157894736842105,0,0,NA,NA,NA,0.000333333333333333,0,0,NA,NA,NA
2026-03-01,"overall","Resp",16,2,0,0,NA,NA,NA,3,9000,64,10,0,0,NA,NA,NA,27000,0.125,0,0,NA,NA,NA,0.000222222222222222,0,0,NA,NA,NA,0.15625,0,0,NA,NA,NA,0.00037037037037037,0,0,NA,NA,NA
2026-03-08,"overall","Resp",25,3,0,0,NA,NA,NA,3,9000,59,8,0,0,NA,NA,NA,27000,0.12,0,0,NA,NA,NA,0.000333333333333333,0,0,NA,NA,NA,0.135593220338983,0,0,NA,NA,NA,0.000296296296296296,0,0,NA,NA,NA
2026-03-15,"overall","Resp",18,3,0,0,NA,NA,NA,3,9000,58,9,0,0,NA,NA,NA,27000,0.166666666666667,0,0,NA,NA,NA,0.000333333333333333,0,0,NA,NA,NA,0.155172413793103,0,0,NA,NA,NA,0.000333333333333333,0,0,NA,NA,NA
2026-03-22,"overall","Resp",15,3,0,0,NA,NA,NA,3,9000,44,6,0,1,NA,NA,NA,27000,0.2,0,0,NA,NA,NA,0.000333333333333333,0,0,NA,NA,NA,0.136363636363636,0,0.0227272727272727,NA,NA,NA,0.000222222222222222,0,3.7037037037037e-05,NA,NA,NA
2026-03-29,"overall","Resp",11,0,0,1,NA,NA,NA,3,9000,41,8,0,1,NA,NA,NA,28000,0,0,0.0909090909090909,NA,NA,NA,0,0,0.000111111111111111,NA,NA,NA,0.195121951219512,0,0.024390243902439,NA,NA,NA,0.000285714285714286,0,3.57142857142857e-05,NA,NA,NA
2026-04-05,"overall","Resp",15,5,0,0,NA,NA,NA,4,10000,27,5,0,1,NA,NA,NA,29000,0.333333333333333,0,0,NA,NA,NA,5e-04,0,0,NA,NA,NA,0.185185185185185,0,0.037037037037037,NA,NA,NA,0.000172413793103448,0,3.44827586206897e-05,NA,NA,NA
2026-04-12,"overall","Resp",1,0,0,0,NA,NA,NA,4,10000,27,6,0,0,NA,NA,NA,30000,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0.222222222222222,0,0,NA,NA,NA,2e-04,0,0,NA,NA,NA
2026-04-19,"overall","Resp",11,1,0,0,NA,NA,NA,4,10000,19,1,0,0,NA,NA,NA,30000,0.0909090909090909,0,0,NA,NA,NA,1e-04,0,0,NA,NA,NA,0.0526315789473684,0,0,NA,NA,NA,3.33333333333333e-05,0,0,NA,NA,NA
2026-04-26,"overall","Resp",7,0,0,0,NA,NA,NA,4,10000,34,1,0,0,NA,NA,NA,30000,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0.0294117647058824,0,0,NA,NA,NA,3.33333333333333e-05,0,0,NA,NA,NA
2026-05-03,"overall","Resp",16,0,0,0,NA,NA,NA,5,10000,44,4,0,0,NA,NA,NA,30000,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0.0909090909090909,0,0,NA,NA,NA,0.000133333333333333,0,0,NA,NA,NA
2026-05-10,"overall","Resp",21,4,0,0,NA,NA,NA,5,10000,48,4,0,0,NA,NA,NA,30000,0.19047619047619,0,0,NA,NA,NA,4e-04,0,0,NA,NA,NA,0.0833333333333333,0,0,NA,NA,NA,0.000133333333333333,0,0,NA,NA,NA
2026-05-17,"overall","Resp",11,0,0,0,NA,NA,NA,5,10000,48,6,0,0,NA,NA,NA,30000,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0.125,0,0,NA,NA,NA,2e-04,0,0,NA,NA,NA
2026-05-24,"overall","Resp",16,2,0,0,NA,NA,NA,5,10000,42,2,0,0,NA,NA,NA,30000,0.125,0,0,NA,NA,NA,2e-04,0,0,NA,NA,NA,0.0476190476190476,0,0,NA,NA,NA,6.66666666666667e-05,0,0,NA,NA,NA
2026-05-31,"overall","Resp",15,0,0,0,NA,NA,NA,5,10000,49,3,0,0,NA,NA,NA,28000,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0.0612244897959184,0,0,NA,NA,NA,0.000107142857142857,0,0,NA,NA,NA
2026-06-07,"overall","Resp",18,1,0,0,NA,NA,NA,6,8000,48,1,0,0,NA,NA,NA,26000,0.0555555555555556,0,0,NA,NA,NA,0.000125,0,0,NA,NA,NA,0.0208333333333333,0,0,NA,NA,NA,3.84615384615385e-05,0,0,NA,NA,NA
2026-06-14,"overall","Resp",15,0,0,0,NA,NA,NA,6,8000,63,1,0,0,NA,NA,NA,24000,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0.0158730158730159,0,0,NA,NA,NA,4.16666666666667e-05,0,0,NA,NA,NA
2026-06-21,"overall","Resp",30,0,0,0,NA,NA,NA,6,8000,58,0,0,0,NA,NA,NA,24000,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
2026-06-28,"overall","Resp",13,0,0,0,NA,NA,NA,6,8000,48,0,0,0,NA,NA,NA,24000,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
2026-07-05,"overall","Resp",5,0,0,0,NA,NA,NA,7,8000,34,0,0,0,NA,NA,NA,24000,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
2026-07-12,"overall","Resp",16,0,0,0,NA,NA,NA,7,8000,46,0,1,2,NA,NA,NA,24000,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0.0217391304347826,0.0434782608695652,NA,NA,NA,0,4.16666666666667e-05,8.33333333333333e-05,NA,NA,NA
2026-07-19,"overall","Resp",25,0,1,2,NA,NA,NA,7,8000,53,0,1,3,NA,NA,NA,24000,0,0.04,0.08,NA,NA,NA,0,0.000125,0.00025,NA,NA,NA,0,0.0188679245283019,0.0566037735849057,NA,NA,NA,0,4.16666666666667e-05,0.000125,NA,NA,NA
2026-07-26,"overall","Resp",12,0,0,1,NA,NA,NA,7,8000,46,0,2,3,NA,NA,NA,24000,0,0,0.0833333333333333,NA,NA,NA,0,0,0.000125,NA,NA,NA,0,0.0434782608695652,0.0652173913043478,NA,NA,NA,0,8.33333333333333e-05,0.000125,NA,NA,NA
2026-08-02,"overall","Resp",9,0,1,0,NA,NA,NA,8,8000,27,3,1,1,NA,NA,NA,24000,0,0.111111111111111,0,NA,NA,NA,0,0.000125,0,NA,NA,NA,0.111111111111111,0.037037037037037,0.037037037037037,NA,NA,NA,0.000125,4.16666666666667e-05,4.16666666666667e-05,NA,NA,NA
2026-08-09,"overall","Resp",6,3,0,0,NA,NA,NA,8,8000,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0,NA,NA,NA,0.000375,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
