"week_start","lugar","fiebre_38","ante_fiebre","tos_p","malestar","dolor_decabeza","dolor_muscular_articulaciones","odinofagia","rinorrea","conjuntivitis","adenopatia","disnea","p_gusto","perdida_olfato","nausea_vomitos","diarrea_r","alt_conciencia","estridor","tiraje","aleteo_nasal","vomitos_diarrea","source","denom","total_tested","n","n_roll","denom_roll","total_tested_roll","fiebre_38_roll","ante_fiebre_roll","tos_p_roll","malestar_roll","dolor_decabeza_roll","dolor_muscular_articulaciones_roll","odinofagia_roll","rinorrea_roll","conjuntivitis_roll","adenopatia_roll","disnea_roll","p_gusto_roll","perdida_olfato_roll","nausea_vomitos_roll","diarrea_r_roll","alt_conciencia_roll","estridor_roll","tiraje_roll","aleteo_nasal_roll","vomitos_diarrea_roll","fiebre_38_inc","ante_fiebre_inc","tos_p_inc","malestar_inc","dolor_decabeza_inc","dolor_muscular_articulaciones_inc","odinofagia_inc","rinorrea_inc","conjuntivitis_inc","adenopatia_inc","disnea_inc","p_gusto_inc","perdida_olfato_inc","nausea_vomitos_inc","diarrea_r_inc","alt_conciencia_inc","estridor_inc","tiraje_inc","aleteo_nasal_inc","vomitos_diarrea_inc"
2026-06-07,"Overall",0,3,13,13,2,3,16,17,3,3,4,1,1,1,1,0,3,0,0,0,"Resp",8000,18,2,6,26000,48,0.115384615384615,0.538461538461538,1.34615384615385,1.19230769230769,0.538461538461538,0.538461538461538,1.53846153846154,1.53846153846154,0.230769230769231,0.346153846153846,0.461538461538462,0.346153846153846,0.192307692307692,0.115384615384615,0.115384615384615,0,0.346153846153846,0,0,0,0,0.375,1.625,1.625,0.25,0.375,2,2.125,0.375,0.375,0.5,0.125,0.125,0.125,0.125,0,0.375,0,0,0
2026-06-14,"Overall",2,8,9,11,8,7,12,10,3,3,7,4,1,1,1,0,5,0,0,0,"Resp",8000,15,2,6,24000,63,0.208333333333333,1,1.70833333333333,1.83333333333333,0.958333333333333,0.958333333333333,2.125,2.04166666666667,0.416666666666667,0.583333333333333,1.16666666666667,0.5,0.5,0.333333333333333,0.125,0,0.75,0,0,0,0.25,1,1.125,1.375,1,0.875,1.5,1.25,0.375,0.375,0.875,0.5,0.125,0.125,0.125,0,0.625,0,0,0
2026-06-21,"Overall",3,13,19,20,13,13,23,22,4,8,17,7,10,6,1,0,10,0,0,0,"Resp",8000,30,2,6,24000,58,0.416666666666667,1.16666666666667,1.5,1.58333333333333,1.16666666666667,1.125,1.79166666666667,1.70833333333333,0.375,0.5,1.29166666666667,0.583333333333333,0.541666666666667,0.333333333333333,0.125,0,0.666666666666667,0,0,0,0.375,1.625,2.375,2.5,1.625,1.625,2.875,2.75,0.5,1,2.125,0.875,1.25,0.75,0.125,0,1.25,0,0,0
2026-06-28,"Overall",5,7,8,7,7,7,8,9,2,1,7,3,2,1,1,0,1,0,0,0,"Resp",8000,13,2,5,19000,48,0.421052631578947,1.10526315789474,1.57894736842105,1.47368421052632,1.10526315789474,1.10526315789474,1.89473684210526,1.84210526315789,0.31578947368421,0.473684210526316,1.26315789473684,0.578947368421053,0.68421052631579,0.368421052631579,0.157894736842105,0,0.578947368421053,0,0,0,0.625,0.875,1,0.875,0.875,0.875,1,1.125,0.25,0.125,0.875,0.375,0.25,0.125,0.125,0,0.125,0,0,0
2026-07-05,"Overall",0,1,3,1,1,1,5,4,0,0,0,1,1,0,1,0,0,0,0,0,"Resp",3000,5,1,5,19000,34,0.31578947368421,0.68421052631579,1.21052631578947,0.842105263157895,0.736842105263158,0.736842105263158,1.47368421052632,1.21052631578947,0.210526315789474,0.105263157894737,0.526315789473684,0.368421052631579,0.263157894736842,0.105263157894737,0.105263157894737,0,0.105263157894737,0,0,0,0,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,1.66666666666667,1.33333333333333,0,0,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0,0,0,0
2026-07-12,"Overall",1,5,12,8,6,6,15,10,2,1,3,3,2,1,0,0,1,0,0,0,"Resp",8000,16,2,5,19000,46,0.105263157894737,0.631578947368421,1.89473684210526,1.26315789473684,0.736842105263158,0.68421052631579,2,1.84210526315789,0.263157894736842,0.421052631578947,0.631578947368421,0.421052631578947,0.368421052631579,0.105263157894737,0.157894736842105,0,0.210526315789474,0,0,0,0.125,0.625,1.5,1,0.75,0.75,1.875,1.25,0.25,0.125,0.375,0.375,0.25,0.125,0,0,0.125,0,0,0
2026-07-19,"Overall",1,6,21,15,7,6,18,21,3,7,9,4,4,1,2,0,3,0,0,0,"Resp",8000,25,2,6,24000,53,0.166666666666667,0.666666666666667,1.70833333333333,1.25,0.75,0.708333333333333,1.625,1.58333333333333,0.291666666666667,0.375,0.625,0.333333333333333,0.291666666666667,0.166666666666667,0.125,0,0.166666666666667,0,0,0,0.125,0.75,2.625,1.875,0.875,0.75,2.25,2.625,0.375,0.875,1.125,0.5,0.5,0.125,0.25,0,0.375,0,0,0
2026-07-26,"Overall",2,5,8,7,5,5,6,7,2,1,3,1,1,2,1,0,0,0,0,0,"Resp",8000,12,2,6,24000,46,0.166666666666667,0.5,1.45833333333333,1.125,0.583333333333333,0.541666666666667,1.25,1.41666666666667,0.208333333333333,0.458333333333333,0.583333333333333,0.208333333333333,0.208333333333333,0.125,0.125,0,0.208333333333333,0,0,0,0.25,0.625,1,0.875,0.625,0.625,0.75,0.875,0.25,0.125,0.375,0.125,0.125,0.25,0.125,0,0,0,0,0
2026-08-02,"Overall",1,1,6,5,2,2,6,6,0,3,2,0,0,0,0,0,2,0,0,0,"Resp",8000,9,2,6,24000,39,0.208333333333333,0.666666666666667,1.04166666666667,1.125,0.666666666666667,0.625,1,1.04166666666667,0.291666666666667,0.5,0.5,0.0833333333333333,0.25,0.208333333333333,0.208333333333333,0,0.25,0,0,0,0.125,0.125,0.75,0.625,0.25,0.25,0.75,0.75,0,0.375,0.25,0,0,0,0,0,0.25,0,0,0
2026-08-09,"Overall",2,10,11,15,9,8,12,12,5,8,7,1,5,3,4,0,4,0,0,0,"Resp",8000,18,2,6,24000,50,0.25,0.875,1.58333333333333,1.41666666666667,0.791666666666667,0.791666666666667,1.45833333333333,1.45833333333333,0.333333333333333,0.583333333333333,0.75,0.125,0.25,0.166666666666667,0.208333333333333,0,0.375,0,0,0,0.25,1.25,1.375,1.875,1.125,1,1.5,1.5,0.625,1,0.875,0.125,0.625,0.375,0.5,0,0.5,0,0,0
2026-08-16,"Overall",3,10,21,14,8,9,17,17,3,3,9,2,1,1,1,0,3,0,0,0,"Resp",8000,23,2,6,24000,60,0.291666666666667,0.958333333333333,1.95833333333333,1.70833333333333,0.791666666666667,0.875,1.95833333333333,1.95833333333333,0.333333333333333,0.708333333333333,0.791666666666667,0.375,0.333333333333333,0.375,0.291666666666667,0,0.416666666666667,0.0416666666666667,0,0,0.375,1.25,2.625,1.75,1,1.125,2.125,2.125,0.375,0.375,1.125,0.25,0.125,0.125,0.125,0,0.375,0,0,0
2026-08-23,"Overall",2,3,15,12,2,4,18,18,0,6,3,6,2,5,2,0,3,1,0,0,"Resp",8000,19,2,6,24000,51,0.291666666666667,0.708333333333333,1.75,1.25,0.583333333333333,0.708333333333333,1.75,1.75,0.166666666666667,0.5,0.625,0.416666666666667,0.208333333333333,0.291666666666667,0.208333333333333,0,0.291666666666667,0.0416666666666667,0,0,0.25,0.375,1.875,1.5,0.25,0.5,2.25,2.25,0,0.75,0.375,0.75,0.25,0.625,0.25,0,0.375,0.125,0,0
2026-08-30,"Overall",2,4,6,4,4,4,7,7,1,3,3,2,2,1,2,0,1,0,0,0,"Resp",8000,9,2,6,24000,44,0.208333333333333,0.583333333333333,1.41666666666667,1.04166666666667,0.541666666666667,0.583333333333333,1.58333333333333,1.58333333333333,0.0833333333333333,0.5,0.458333333333333,0.416666666666667,0.25,0.375,0.208333333333333,0,0.208333333333333,0.0416666666666667,0,0,0.25,0.5,0.75,0.5,0.5,0.5,0.875,0.875,0.125,0.375,0.375,0.25,0.25,0.125,0.25,0,0.125,0,0,0
2026-09-06,"Overall",1,7,13,9,7,6,13,13,1,3,5,2,2,3,1,0,1,0,0,0,"Resp",8000,16,2,6,24000,28,0.125,0.458333333333333,0.916666666666667,0.625,0.458333333333333,0.416666666666667,0.916666666666667,0.958333333333333,0.0833333333333333,0.25,0.375,0.166666666666667,0.166666666666667,0.166666666666667,0.125,0,0.125,0,0,0,0.125,0.875,1.625,1.125,0.875,0.75,1.625,1.625,0.125,0.375,0.625,0.25,0.25,0.375,0.125,0,0.125,0,0,0
2026-09-13,"Overall",0,0,3,2,0,0,2,3,0,0,1,0,0,0,0,0,1,0,0,0,"Resp",8000,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.375,0.25,0,0,0.25,0.375,0,0,0.125,0,0,0,0,0,0.125,0,0,0
