"week_start","lugar","anorexia_d","dolor_articular_d","articulares_hinchados_d","fatiga_d","dolor_cabeza_d","conjuntivitis_d","diarrea_d","dolor_abdominal_d","enterorragia_d","epistaxis_d","sarpullido_d","fiebre_d","hemorragia_encías_d","hemorragia_urinaria_d","hemorragia_vaginal_d","melena_d","dolor_cuerpo_d","petequias_d","piel_fria_d","sudoracion_d","tos_d","vomito_d","vomito_sangre_d","manifestaciones_neurologicas_d","source","denom","total_tested","n","n_roll","denom_roll","total_tested_roll","anorexia_d_roll","dolor_articular_d_roll","articulares_hinchados_d_roll","fatiga_d_roll","dolor_cabeza_d_roll","conjuntivitis_d_roll","diarrea_d_roll","dolor_abdominal_d_roll","enterorragia_d_roll","epistaxis_d_roll","sarpullido_d_roll","fiebre_d_roll","hemorragia_encías_d_roll","hemorragia_urinaria_d_roll","hemorragia_vaginal_d_roll","melena_d_roll","dolor_cuerpo_d_roll","petequias_d_roll","piel_fria_d_roll","sudoracion_d_roll","tos_d_roll","vomito_d_roll","vomito_sangre_d_roll","manifestaciones_neurologicas_d_roll","anorexia_d_inc","dolor_articular_d_inc","articulares_hinchados_d_inc","fatiga_d_inc","dolor_cabeza_d_inc","conjuntivitis_d_inc","diarrea_d_inc","dolor_abdominal_d_inc","enterorragia_d_inc","epistaxis_d_inc","sarpullido_d_inc","fiebre_d_inc","hemorragia_encías_d_inc","hemorragia_urinaria_d_inc","hemorragia_vaginal_d_inc","melena_d_inc","dolor_cuerpo_d_inc","petequias_d_inc","piel_fria_d_inc","sudoracion_d_inc","tos_d_inc","vomito_d_inc","vomito_sangre_d_inc","manifestaciones_neurologicas_d_inc"
2026-07-19,"Banasa",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"Deng",3000,1,1,3,9000,8,0,0.555555555555556,0.222222222222222,0.111111111111111,0.666666666666667,0,0,0,0,0,0.111111111111111,0.444444444444444,0,0,0,0,0.666666666666667,0,0,0,0.777777777777778,0.111111111111111,0,0,0,0.333333333333333,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0.333333333333333,0,0,0
2026-07-26,"Banasa",0,2,0,1,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,1,0,0,"Deng",3000,2,1,3,9000,4,0,0.444444444444444,0,0.222222222222222,0.444444444444444,0,0,0,0,0,0,0.222222222222222,0,0,0,0,0.444444444444444,0,0,0,0.222222222222222,0.111111111111111,0,0,0,0.666666666666667,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0.666666666666667,0,0,0,0.333333333333333,0.333333333333333,0,0
2026-08-02,"Banasa",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Deng",3000,1,1,3,9000,6,0,0.555555555555556,0.111111111111111,0.333333333333333,0.555555555555556,0,0.111111111111111,0,0,0,0.111111111111111,0.444444444444444,0,0,0,0,0.444444444444444,0,0,0,0.333333333333333,0.111111111111111,0,0,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0
2026-08-09,"Banasa",0,2,1,1,2,0,1,0,0,0,1,2,0,0,0,0,1,0,0,0,2,0,0,0,"Deng",3000,3,1,3,9000,6,0,0.555555555555556,0.333333333333333,0.222222222222222,0.555555555555556,0,0.111111111111111,0,0,0,0.111111111111111,0.333333333333333,0,0,0,0,0.444444444444444,0,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0,0.333333333333333,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0,0.333333333333333,0,0,0,0.666666666666667,0,0,0
2026-08-16,"Banasa",0,2,2,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,"Deng",3000,2,1,3,9000,9,0,0.888888888888889,0.555555555555556,0.222222222222222,0.888888888888889,0,0.222222222222222,0,0,0,0.111111111111111,0.444444444444444,0,0,0,0,0.777777777777778,0,0,0,0.333333333333333,0.111111111111111,0,0,0,0.666666666666667,0.666666666666667,0,0.666666666666667,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0,0,0.333333333333333,0,0,0
2026-08-23,"Banasa",0,4,2,1,4,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,"Deng",3000,4,1,3,9000,8,0,0.888888888888889,0.444444444444444,0.333333333333333,0.888888888888889,0,0.222222222222222,0,0,0,0,0.444444444444444,0,0,0,0,0.888888888888889,0,0,0,0.222222222222222,0.111111111111111,0,0,0,1.33333333333333,0.666666666666667,0.333333333333333,1.33333333333333,0,0.333333333333333,0,0,0,0,0.333333333333333,0,0,0,0,1.33333333333333,0,0,0,0,0.333333333333333,0,0
2026-08-30,"Banasa",0,2,0,2,2,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,"Deng",3000,2,1,3,9000,11,0,1.22222222222222,0.222222222222222,0.666666666666667,1.22222222222222,0,0.333333333333333,0,0,0,0,0.888888888888889,0,0,0,0,1.22222222222222,0,0,0,0.444444444444444,0.111111111111111,0,0,0,0.666666666666667,0,0.666666666666667,0.666666666666667,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0,0,0,0.666666666666667,0,0,0,0.333333333333333,0,0,0
2026-09-06,"Banasa",0,5,0,3,5,0,1,0,0,0,0,5,0,0,0,0,5,0,0,0,3,0,0,0,"Deng",3000,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.66666666666667,0,1,1.66666666666667,0,0.333333333333333,0,0,0,0,1.66666666666667,0,0,0,0,1.66666666666667,0,0,0,1,0,0,0
2025-07-20,"Pantaleon",0,1,0,0,4,0,1,0,0,0,0,4,0,0,0,0,1,0,0,4,4,0,0,0,"Deng",5000,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,0,0,0.8,0,0.2,0,0,0,0,0.8,0,0,0,0,0.2,0,0,0.8,0.8,0,0,0
2025-08-03,"Pantaleon",0,1,0,0,3,0,0,2,0,0,0,4,0,0,0,0,1,0,0,4,1,0,0,0,"Deng",5000,4,1,3,15000,11,0,0.133333333333333,0,0,0.666666666666667,0,0.133333333333333,0.333333333333333,0,0,0,0.733333333333333,0,0,0,0,0.2,0,0.0666666666666667,0.733333333333333,0.466666666666667,0.0666666666666667,0,0,0,0.2,0,0,0.6,0,0,0.4,0,0,0,0.8,0,0,0,0,0.2,0,0,0.8,0.2,0,0,0
2025-08-10,"Pantaleon",0,0,0,0,3,0,1,3,0,0,0,3,0,0,0,0,1,0,1,3,2,1,0,0,"Deng",5000,3,1,3,15000,9,0,0.2,0,0,0.466666666666667,0,0.0666666666666667,0.333333333333333,0,0,0,0.533333333333333,0,0,0,0,0.2,0,0.0666666666666667,0.6,0.333333333333333,0.133333333333333,0,0,0,0,0,0,0.6,0,0.2,0.6,0,0,0,0.6,0,0,0,0,0.2,0,0.2,0.6,0.4,0.2,0,0
2025-08-17,"Pantaleon",0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,2,1,0,0,"Deng",5000,2,1,3,15000,7,0,0.266666666666667,0,0.0666666666666667,0.266666666666667,0,0.0666666666666667,0.2,0,0,0,0.333333333333333,0,0,0,0,0.2,0,0.0666666666666667,0.4,0.266666666666667,0.133333333333333,0,0,0,0.4,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0.2,0,0,0.4,0.4,0.2,0,0
2025-08-24,"Pantaleon",0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,"Deng",5000,2,1,3,15000,5,0,0.333333333333333,0,0.0666666666666667,0.133333333333333,0,0,0,0,0,0,0.2,0,0,0,0,0.2,0,0,0.2,0.133333333333333,0.0666666666666667,0,0,0,0.4,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0.2,0,0,0.2,0,0,0,0
2025-09-07,"Pantaleon",0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"Deng",5000,1,1,3,15000,6,0,0.4,0,0.0666666666666667,0.2,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0.333333333333333,0,0.0666666666666667,0.0666666666666667,0.133333333333333,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0
2025-09-14,"Pantaleon",0,3,0,0,2,0,0,0,0,0,0,3,0,0,0,0,3,0,1,0,2,0,0,0,"Deng",5000,3,1,3,15000,7,0,0.4,0,0,0.4,0,0.133333333333333,0.133333333333333,0,0,0,0.466666666666667,0,0,0,0,0.466666666666667,0,0.133333333333333,0.0666666666666667,0.333333333333333,0.0666666666666667,0,0,0,0.6,0,0,0.4,0,0,0,0,0,0,0.6,0,0,0,0,0.6,0,0.2,0,0.4,0,0,0
2025-09-21,"Pantaleon",0,2,0,0,3,0,2,2,0,0,0,3,0,0,0,0,3,0,1,1,3,1,0,0,"Deng",5000,3,1,3,15000,12,0,0.666666666666667,0,0.133333333333333,0.733333333333333,0,0.2,0.266666666666667,0,0,0,0.8,0,0,0,0,0.8,0,0.466666666666667,0.266666666666667,0.666666666666667,0.133333333333333,0,0,0,0.4,0,0,0.6,0,0.4,0.4,0,0,0,0.6,0,0,0,0,0.6,0,0.2,0.2,0.6,0.2,0,0
2025-09-28,"Pantaleon",0,5,0,2,6,0,1,2,0,0,0,6,0,0,0,0,6,0,5,3,5,1,0,0,"Deng",5000,6,1,3,15000,12,0,0.666666666666667,0,0.2,0.733333333333333,0,0.266666666666667,0.333333333333333,0,0,0,0.8,0,0,0,0,0.8,0,0.466666666666667,0.466666666666667,0.733333333333333,0.133333333333333,0,0,0,1,0,0.4,1.2,0,0.2,0.4,0,0,0,1.2,0,0,0,0,1.2,0,1,0.6,1,0.2,0,0
2025-10-05,"Pantaleon",0,3,0,1,2,0,1,1,0,0,0,3,0,0,0,0,3,0,1,3,3,0,0,0,"Deng",5000,3,1,3,15000,11,0,0.6,0,0.333333333333333,0.666666666666667,0.0666666666666667,0.2,0.2,0,0,0,0.733333333333333,0,0,0,0,0.733333333333333,0,0.533333333333333,0.466666666666667,0.6,0.0666666666666667,0,0,0,0.6,0,0.2,0.4,0,0.2,0.2,0,0,0,0.6,0,0,0,0,0.6,0,0.2,0.6,0.6,0,0,0
2025-10-12,"Pantaleon",0,1,0,2,2,1,1,0,0,0,0,2,0,0,0,0,2,0,2,1,1,0,0,0,"Deng",5000,2,1,3,15000,7,0,0.4,0,0.333333333333333,0.4,0.2,0.133333333333333,0.0666666666666667,0,0,0,0.466666666666667,0,0,0,0,0.466666666666667,0,0.2,0.333333333333333,0.4,0,0,0,0,0.2,0,0.4,0.4,0.2,0.2,0,0,0,0,0.4,0,0,0,0,0.4,0,0.4,0.2,0.2,0,0,0
2025-10-19,"Pantaleon",0,2,0,2,2,2,0,0,0,0,0,2,0,0,0,0,2,0,0,1,2,0,0,0,"Deng",5000,2,1,3,17000,6,0,0.294117647058824,0,0.235294117647059,0.352941176470588,0.294117647058824,0.176470588235294,0.0588235294117647,0,0,0,0.352941176470588,0,0,0,0,0.352941176470588,0.0588235294117647,0.176470588235294,0.117647058823529,0.235294117647059,0,0,0,0,0.4,0,0.4,0.4,0.4,0,0,0,0,0,0.4,0,0,0,0,0.4,0,0,0.2,0.4,0,0,0
2025-11-02,"Pantaleon",0,2,0,0,2,2,2,1,0,0,0,2,0,0,0,0,2,1,1,0,1,0,0,0,"Deng",7000,2,1,3,19000,6,0,0.263157894736842,0,0.157894736842105,0.31578947368421,0.210526315789474,0.157894736842105,0.0526315789473684,0,0,0,0.31578947368421,0,0,0,0,0.31578947368421,0.0526315789473684,0.105263157894737,0.105263157894737,0.157894736842105,0,0,0,0,0.285714285714286,0,0,0.285714285714286,0.285714285714286,0.285714285714286,0.142857142857143,0,0,0,0.285714285714286,0,0,0,0,0.285714285714286,0.142857142857143,0.142857142857143,0,0.142857142857143,0,0,0
2025-11-16,"Pantaleon",0,1,0,1,2,0,1,0,0,0,0,2,0,0,0,0,2,0,1,1,0,0,0,0,"Deng",7000,2,1,3,21000,8,0,0.142857142857143,0,0.0952380952380952,0.380952380952381,0.0952380952380952,0.142857142857143,0.0476190476190476,0,0,0,0.380952380952381,0,0,0,0,0.333333333333333,0.0476190476190476,0.142857142857143,0.238095238095238,0.238095238095238,0,0,0,0,0.142857142857143,0,0.142857142857143,0.285714285714286,0,0.142857142857143,0,0,0,0,0.285714285714286,0,0,0,0,0.285714285714286,0,0.142857142857143,0.142857142857143,0,0,0,0
2025-11-30,"Pantaleon",0,0,0,1,4,0,0,0,0,0,0,4,0,0,0,0,3,0,1,4,4,0,0,0,"Deng",7000,4,1,3,21000,9,0,0.0952380952380952,0,0.238095238095238,0.428571428571429,0,0.0952380952380952,0.0476190476190476,0,0,0,0.428571428571429,0,0,0,0,0.380952380952381,0,0.19047619047619,0.285714285714286,0.285714285714286,0.0476190476190476,0,0,0,0,0,0.142857142857143,0.571428571428571,0,0,0,0,0,0,0.571428571428571,0,0,0,0,0.428571428571429,0,0.142857142857143,0.571428571428571,0.571428571428571,0,0,0
2025-12-14,"Pantaleon",0,1,0,3,3,0,1,1,0,0,0,3,0,0,0,0,3,0,2,1,2,1,0,0,"Deng",7000,3,1,3,21000,9,0,0.0476190476190476,0,0.285714285714286,0.428571428571429,0,0.0952380952380952,0.142857142857143,0,0,0,0.428571428571429,0,0,0,0,0.380952380952381,0,0.238095238095238,0.285714285714286,0.333333333333333,0.0476190476190476,0,0,0,0.142857142857143,0,0.428571428571429,0.428571428571429,0,0.142857142857143,0.142857142857143,0,0,0,0.428571428571429,0,0,0,0,0.428571428571429,0,0.285714285714286,0.142857142857143,0.285714285714286,0.142857142857143,0,0
2025-12-21,"Pantaleon",0,0,0,2,2,0,1,2,0,0,0,2,0,0,0,0,2,0,2,1,1,0,0,0,"Deng",7000,2,1,3,21000,7,0,0.0476190476190476,0,0.285714285714286,0.333333333333333,0,0.0952380952380952,0.19047619047619,0,0,0,0.285714285714286,0,0,0,0,0.285714285714286,0,0.19047619047619,0.0952380952380952,0.19047619047619,0.0952380952380952,0,0,0,0,0,0.285714285714286,0.285714285714286,0,0.142857142857143,0.285714285714286,0,0,0,0.285714285714286,0,0,0,0,0.285714285714286,0,0.285714285714286,0.142857142857143,0.142857142857143,0,0,0
2025-12-28,"Pantaleon",0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,"Deng",7000,2,1,3,21000,6,0,0,0,0.238095238095238,0.285714285714286,0.0476190476190476,0.0476190476190476,0.142857142857143,0,0,0,0.238095238095238,0,0,0,0,0.238095238095238,0.0476190476190476,0.19047619047619,0.0952380952380952,0.142857142857143,0.0476190476190476,0,0,0,0,0,0.142857142857143,0.285714285714286,0,0,0.142857142857143,0,0,0,0.142857142857143,0,0,0,0,0.142857142857143,0,0,0,0.142857142857143,0.142857142857143,0,0
2026-01-04,"Pantaleon",0,0,0,2,2,1,0,0,0,0,0,2,0,0,0,0,2,1,2,1,1,0,0,0,"Deng",7000,2,1,3,21000,6,0,0.0952380952380952,0,0.19047619047619,0.285714285714286,0.0476190476190476,0,0.0952380952380952,0,0,0,0.238095238095238,0,0,0,0,0.238095238095238,0.0476190476190476,0.142857142857143,0.0952380952380952,0.142857142857143,0.0476190476190476,0,0,0,0,0,0.285714285714286,0.285714285714286,0.142857142857143,0,0,0,0,0,0.285714285714286,0,0,0,0,0.285714285714286,0.142857142857143,0.285714285714286,0.142857142857143,0.142857142857143,0,0,0
2026-01-11,"Pantaleon",0,2,0,1,2,0,0,1,0,0,0,2,0,0,0,0,2,0,1,1,1,0,0,0,"Deng",7000,2,1,3,21000,7,0,0.19047619047619,0,0.19047619047619,0.333333333333333,0.0476190476190476,0,0.0952380952380952,0,0.0476190476190476,0,0.333333333333333,0,0,0,0,0.333333333333333,0.0476190476190476,0.238095238095238,0.19047619047619,0.19047619047619,0,0,0,0,0.285714285714286,0,0.142857142857143,0.285714285714286,0,0,0.142857142857143,0,0,0,0.285714285714286,0,0,0,0,0.285714285714286,0,0.142857142857143,0.142857142857143,0.142857142857143,0,0,0
2026-01-25,"Pantaleon",0,2,0,1,3,0,0,1,0,1,0,3,0,0,0,0,3,0,2,2,2,0,0,0,"Deng",7000,3,1,3,21000,7,0,0.285714285714286,0,0.0952380952380952,0.285714285714286,0,0,0.0952380952380952,0,0.0476190476190476,0,0.333333333333333,0,0,0,0,0.333333333333333,0,0.142857142857143,0.19047619047619,0.238095238095238,0,0,0,0,0.285714285714286,0,0.142857142857143,0.428571428571429,0,0,0.142857142857143,0,0.142857142857143,0,0.428571428571429,0,0,0,0,0.428571428571429,0,0.285714285714286,0.285714285714286,0.285714285714286,0,0,0
2026-02-01,"Pantaleon",0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,2,0,0,0,"Deng",7000,2,1,3,21000,9,0,0.380952380952381,0,0.142857142857143,0.333333333333333,0,0,0.0952380952380952,0,0.0476190476190476,0,0.380952380952381,0,0,0,0,0.428571428571429,0.0476190476190476,0.142857142857143,0.142857142857143,0.333333333333333,0,0,0,0,0.285714285714286,0,0,0.142857142857143,0,0,0,0,0,0,0.285714285714286,0,0,0,0,0.285714285714286,0,0,0.142857142857143,0.285714285714286,0,0,0
2026-02-08,"Pantaleon",0,4,0,2,3,0,0,1,0,0,0,3,0,0,0,0,4,1,1,0,3,0,0,0,"Deng",7000,4,1,3,21000,9,0,0.380952380952381,0,0.19047619047619,0.285714285714286,0.0476190476190476,0,0.0952380952380952,0,0,0,0.333333333333333,0,0,0,0,0.380952380952381,0.0476190476190476,0.0952380952380952,0.0952380952380952,0.333333333333333,0,0,0,0,0.571428571428571,0,0.285714285714286,0.428571428571429,0,0,0.142857142857143,0,0,0,0.428571428571429,0,0,0,0,0.571428571428571,0.142857142857143,0.142857142857143,0,0.428571428571429,0,0,0
2026-02-15,"Pantaleon",0,2,0,2,2,1,0,1,0,0,0,2,0,0,0,0,2,0,1,1,2,0,0,0,"Deng",7000,3,1,3,21000,14,0,0.571428571428571,0,0.476190476190476,0.619047619047619,0.19047619047619,0,0.238095238095238,0,0,0,0.619047619047619,0,0,0,0,0.666666666666667,0.0952380952380952,0.333333333333333,0.19047619047619,0.619047619047619,0.0476190476190476,0,0,0,0.285714285714286,0,0.285714285714286,0.285714285714286,0.142857142857143,0,0.142857142857143,0,0,0,0.285714285714286,0,0,0,0,0.285714285714286,0,0.142857142857143,0.142857142857143,0.285714285714286,0,0,0
2026-02-22,"Pantaleon",0,6,0,6,8,3,0,3,0,0,0,8,0,0,0,0,8,1,5,3,8,1,0,0,"Deng",7000,7,1,3,21000,13,0,0.476190476190476,0,0.523809523809524,0.571428571428571,0.19047619047619,0,0.238095238095238,0,0,0,0.619047619047619,0,0,0,0,0.571428571428571,0.0476190476190476,0.285714285714286,0.238095238095238,0.571428571428571,0.0952380952380952,0,0,0,0.857142857142857,0,0.857142857142857,1.14285714285714,0.428571428571429,0,0.428571428571429,0,0,0,1.14285714285714,0,0,0,0,1.14285714285714,0.142857142857143,0.714285714285714,0.428571428571429,1.14285714285714,0.142857142857143,0,0
2026-03-01,"Pantaleon",0,2,0,3,2,0,0,1,0,0,0,3,0,0,0,0,2,0,0,1,2,1,0,0,"Deng",7000,3,1,3,21000,15,0,0.571428571428571,0.0476190476190476,0.523809523809524,0.714285714285714,0.238095238095238,0,0.238095238095238,0,0,0,0.761904761904762,0,0,0,0,0.666666666666667,0.0476190476190476,0.333333333333333,0.380952380952381,0.666666666666667,0.0952380952380952,0,0,0,0.285714285714286,0,0.428571428571429,0.285714285714286,0,0,0.142857142857143,0,0,0,0.428571428571429,0,0,0,0,0.285714285714286,0,0,0.142857142857143,0.285714285714286,0.142857142857143,0,0
2026-03-08,"Pantaleon",0,4,1,2,5,2,0,1,0,0,0,5,0,0,0,0,4,0,2,4,4,0,0,0,"Deng",7000,5,1,3,21000,13,0,0.523809523809524,0.0476190476190476,0.333333333333333,0.571428571428571,0.0952380952380952,0.0952380952380952,0.0952380952380952,0,0,0.0476190476190476,0.619047619047619,0,0,0,0,0.523809523809524,0,0.19047619047619,0.333333333333333,0.476190476190476,0.0476190476190476,0,0,0,0.571428571428571,0.142857142857143,0.285714285714286,0.714285714285714,0.285714285714286,0,0.142857142857143,0,0,0,0.714285714285714,0,0,0,0,0.571428571428571,0,0.285714285714286,0.571428571428571,0.571428571428571,0,0,0
2026-03-15,"Pantaleon",0,5,0,2,5,0,2,0,0,0,1,5,0,0,0,0,5,0,2,2,4,0,0,0,"Deng",7000,5,1,3,21000,12,0,0.476190476190476,0.0476190476190476,0.238095238095238,0.523809523809524,0.19047619047619,0.0952380952380952,0.0476190476190476,0,0,0.0476190476190476,0.571428571428571,0,0,0,0,0.523809523809524,0,0.238095238095238,0.333333333333333,0.476190476190476,0,0,0,0,0.714285714285714,0,0.285714285714286,0.714285714285714,0,0.285714285714286,0,0,0,0.142857142857143,0.714285714285714,0,0,0,0,0.714285714285714,0,0.285714285714286,0.285714285714286,0.571428571428571,0,0,0
2026-03-22,"Pantaleon",0,1,0,1,1,2,0,0,0,0,0,2,0,0,0,0,2,0,1,1,2,0,0,0,"Deng",7000,2,1,3,21000,10,0,0.428571428571429,0,0.142857142857143,0.428571428571429,0.142857142857143,0.0952380952380952,0,0,0,0.0476190476190476,0.333333333333333,0,0,0,0,0.476190476190476,0,0.142857142857143,0.19047619047619,0.285714285714286,0,0,0,0,0.142857142857143,0,0.142857142857143,0.142857142857143,0.285714285714286,0,0,0,0,0,0.285714285714286,0,0,0,0,0.285714285714286,0,0.142857142857143,0.142857142857143,0.285714285714286,0,0,0
2026-03-29,"Pantaleon",0,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,"Deng",7000,3,1,3,21000,8,0,0.238095238095238,0,0.0952380952380952,0.333333333333333,0.19047619047619,0,0.0476190476190476,0,0,0,0.238095238095238,0,0,0,0,0.380952380952381,0,0.142857142857143,0.142857142857143,0.19047619047619,0.0476190476190476,0,0,0,0.428571428571429,0,0,0.428571428571429,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0.428571428571429,0,0,0.142857142857143,0,0,0,0
